Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,Date,Ticker,Type
2015-11-05,"2,034.79",2046.68,2057.04,2032.87,2.73B,-0.86,2034.79,2730000000.0,2015-11-05,SET100,StockIndex
2015-11-06,"2,036.38",2031.18,2038.91,2025.72,2.98B,0.08,2036.38,2980000000.0,2015-11-06,SET100,StockIndex
2015-11-09,"2,015.94",2031.12,2033.82,2012.95,1.93B,-1.0,2015.94,1930000000.0,2015-11-09,SET100,StockIndex
2015-11-10,"2,005.79",2007.28,2015.42,2000.63,1.89B,-0.5,2005.79,1890000000.0,2015-11-10,SET100,StockIndex
2015-11-11,"1,994.11",2005.82,2010.56,1994.1,2.28B,-0.58,1994.11,2280000000.0,2015-11-11,SET100,StockIndex
2015-11-12,"1,984.96",1981.11,1990.28,1974.76,4.53B,-0.46,1984.96,4530000000.0,2015-11-12,SET100,StockIndex
2015-11-13,"1,981.98",1978.59,1988.71,1975.56,2.69B,-0.15,1981.98,2690000000.0,2015-11-13,SET100,StockIndex
2015-11-16,"1,992.41",1962.91,1992.41,1960.28,2.20B,0.53,1992.41,2200000000.0,2015-11-16,SET100,StockIndex
2015-11-17,"1,991.72",2005.15,2008.46,1989.9,2.49B,-0.03,1991.72,2490000000.0,2015-11-17,SET100,StockIndex
2015-11-18,"1,970.07",1993.19,1998.41,1967.54,2.19B,-1.09,1970.07,2190000000.0,2015-11-18,SET100,StockIndex
2015-11-19,"1,982.79",1983.55,1989.63,1977.45,2.43B,0.65,1982.79,2430000000.0,2015-11-19,SET100,StockIndex
2015-11-20,"1,997.84",1986.01,2001.93,1978.64,1.77B,0.76,1997.84,1770000000.0,2015-11-20,SET100,StockIndex
2015-11-23,"1,997.59",2003.4,2009.48,1997.59,1.62B,-0.01,1997.59,1620000000.0,2015-11-23,SET100,StockIndex
2015-11-24,"1,980.66",1998.92,2005.32,1978.34,1.95B,-0.85,1980.66,1950000000.0,2015-11-24,SET100,StockIndex
2015-11-25,"1,975.29",1985.99,1990.86,1970.1,1.64B,-0.27,1975.29,1640000000.0,2015-11-25,SET100,StockIndex
2015-11-26,"1,951.43",1979.44,1983.52,1946.49,1.96B,-1.21,1951.43,1960000000.0,2015-11-26,SET100,StockIndex
2015-11-27,"1,946.91",1948.04,1955.75,1940.44,1.60B,-0.23,1946.91,1600000000.0,2015-11-27,SET100,StockIndex
2015-11-30,"1,939.44",1941.8,1958.22,1929.99,1.82B,-0.38,1939.44,1820000000.0,2015-11-30,SET100,StockIndex
2015-12-01,"1,938.77",1945.32,1948.57,1931.17,1.70B,-0.03,1938.77,1700000000.0,2015-12-01,SET100,StockIndex
2015-12-02,"1,911.53",1938.39,1952.68,1911.41,2.17B,-1.41,1911.53,2170000000.0,2015-12-02,SET100,StockIndex
2015-12-03,"1,917.47",1899.19,1921.36,1893.61,2.16B,0.31,1917.47,2160000000.0,2015-12-03,SET100,StockIndex
2015-12-04,"1,905.44",1907.57,1913.29,1901.03,1.69B,-0.63,1905.44,1690000000.0,2015-12-04,SET100,StockIndex
2015-12-08,"1,864.29",1889.27,1890.8,1862.67,2.04B,-2.16,1864.29,2040000000.0,2015-12-08,SET100,StockIndex
2015-12-09,"1,850.54",1868.84,1880.3,1846.28,1.52B,-0.74,1850.54,1520000000.0,2015-12-09,SET100,StockIndex
2015-12-11,"1,822.72",1849.9,1851.14,1818.2,1.79B,-1.5,1822.72,1790000000.0,2015-12-11,SET100,StockIndex
2015-12-14,"1,805.39",1791.3,1808.84,1775.26,2.10B,-0.95,1805.39,2100000000.0,2015-12-14,SET100,StockIndex
2015-12-15,"1,856.19",1819.71,1856.23,1811.71,3.11B,2.81,1856.19,3110000000.0,2015-12-15,SET100,StockIndex
2015-12-16,"1,852.47",1862.04,1868.34,1847.75,2.27B,-0.2,1852.47,2270000000.0,2015-12-16,SET100,StockIndex
2015-12-17,"1,866.13",1846.3,1870.63,1843.49,2.45B,0.74,1866.13,2450000000.0,2015-12-17,SET100,StockIndex
2015-12-18,"1,823.59",1851.38,1852.03,1822.41,3.00B,-2.28,1823.59,3000000000.0,2015-12-18,SET100,StockIndex
2015-12-21,"1,789.59",1796.99,1816.38,1785.26,3.04B,-1.86,1789.59,3040000000.0,2015-12-21,SET100,StockIndex
2015-12-22,"1,789.86",1807.68,1815.45,1782.57,3.80B,0.02,1789.86,3800000000.0,2015-12-22,SET100,StockIndex
2015-12-23,"1,809.36",1804.42,1811.76,1794.39,2.12B,1.09,1809.36,2120000000.0,2015-12-23,SET100,StockIndex
2015-12-24,"1,822.47",1827.92,1829.87,1816.41,1.72B,0.72,1822.47,1720000000.0,2015-12-24,SET100,StockIndex
2015-12-25,"1,820.06",1825.4,1826.85,1805.75,1.09B,-0.13,1820.06,1090000000.0,2015-12-25,SET100,StockIndex
2015-12-28,"1,821.51",1823.68,1826.29,1814.54,1.26B,0.08,1821.51,1260000000.0,2015-12-28,SET100,StockIndex
2015-12-29,"1,815.05",1814.31,1822.3,1803.62,1.37B,-0.35,1815.05,1370000000.0,2015-12-29,SET100,StockIndex
2015-12-30,"1,821.66",1817.63,1831.94,1817.29,1.31B,0.36,1821.66,1310000000.0,2015-12-30,SET100,StockIndex
2016-01-04,"1,780.42",1817.6,1817.76,1774.65,1.41B,-2.26,1780.42,1410000000.0,2016-01-04,SET100,StockIndex
2016-01-05,"1,762.26",1786.57,1789.92,1759.56,2.92B,-1.02,1762.26,2920000000.0,2016-01-05,SET100,StockIndex
2016-01-06,"1,772.95",1756.7,1773.96,1751.79,2.40B,0.61,1772.95,2400000000.0,2016-01-06,SET100,StockIndex
2016-01-07,"1,713.68",1733.91,1742.86,1713.68,2.99B,-3.34,1713.68,2990000000.0,2016-01-07,SET100,StockIndex
2016-01-08,"1,747.08",1726.53,1750.49,1718.86,2.38B,1.95,1747.08,2380000000.0,2016-01-08,SET100,StockIndex
2016-01-11,"1,730.99",1728.09,1731.97,1706.03,2.45B,-0.92,1730.99,2450000000.0,2016-01-11,SET100,StockIndex
2016-01-12,"1,766.41",1726.17,1766.41,1725.7,2.73B,2.05,1766.41,2730000000.0,2016-01-12,SET100,StockIndex
2016-01-13,"1,805.03",1787.59,1805.18,1776.83,3.43B,2.19,1805.03,3430000000.0,2016-01-13,SET100,StockIndex
2016-01-14,"1,776.88",1780.63,1795.12,1770.98,2.73B,-1.56,1776.88,2730000000.0,2016-01-14,SET100,StockIndex
2016-01-15,"1,742.13",1784.3,1791.13,1740.47,2.43B,-1.96,1742.13,2430000000.0,2016-01-15,SET100,StockIndex
2016-01-18,"1,738.22",1720.66,1748.56,1714.28,2.02B,-0.22,1738.22,2020000000.0,2016-01-18,SET100,StockIndex
2016-01-19,"1,776.14",1743.45,1781.42,1742.88,2.36B,2.18,1776.14,2360000000.0,2016-01-19,SET100,StockIndex
2016-01-20,"1,744.30",1751.84,1758.61,1737.37,2.48B,-1.79,1744.3,2480000000.0,2016-01-20,SET100,StockIndex
2016-01-21,"1,740.99",1765.73,1770.09,1726.25,2.13B,-0.19,1740.99,2130000000.0,2016-01-21,SET100,StockIndex
2016-01-22,"1,779.32",1766.12,1786.89,1754.2,2.48B,2.2,1779.32,2480000000.0,2016-01-22,SET100,StockIndex
2016-01-25,"1,779.56",1793.36,1805.27,1777.66,2.84B,0.01,1779.56,2840000000.0,2016-01-25,SET100,StockIndex
2016-01-26,"1,779.84",1767.66,1784.48,1764.25,2.35B,0.02,1779.84,2350000000.0,2016-01-26,SET100,StockIndex
2016-01-27,"1,797.27",1794.46,1808.23,1791.63,2.88B,0.98,1797.27,2880000000.0,2016-01-27,SET100,StockIndex
2016-01-28,"1,816.76",1806.95,1817.25,1790.11,2.27B,1.08,1816.76,2270000000.0,2016-01-28,SET100,StockIndex
2016-01-29,"1,841.76",1822.01,1841.82,1815.54,2.55B,1.38,1841.76,2550000000.0,2016-01-29,SET100,StockIndex
2016-02-01,"1,834.26",1838.98,1852.82,1825.87,2.88B,-0.41,1834.26,2880000000.0,2016-02-01,SET100,StockIndex
2016-02-02,"1,812.13",1830.86,1838.57,1810.82,2.10B,-1.21,1812.13,2100000000.0,2016-02-02,SET100,StockIndex
2016-02-03,"1,823.80",1797.79,1824.0,1794.09,1.99B,0.64,1823.8,1990000000.0,2016-02-03,SET100,StockIndex
2016-02-04,"1,832.91",1836.22,1841.21,1828.27,1.82B,0.5,1832.91,1820000000.0,2016-02-04,SET100,StockIndex
2016-02-05,"1,848.41",1844.81,1849.78,1836.88,1.70B,0.85,1848.41,1700000000.0,2016-02-05,SET100,StockIndex
2016-02-08,"1,844.35",1846.86,1854.21,1839.53,1.05B,-0.22,1844.35,1050000000.0,2016-02-08,SET100,StockIndex
2016-02-09,"1,836.34",1830.2,1838.06,1821.15,1.36B,-0.43,1836.34,1360000000.0,2016-02-09,SET100,StockIndex
2016-02-10,"1,837.64",1830.01,1840.93,1822.52,1.41B,0.07,1837.64,1410000000.0,2016-02-10,SET100,StockIndex
2016-02-11,"1,801.03",1829.06,1842.4,1801.03,2.16B,-1.99,1801.03,2160000000.0,2016-02-11,SET100,StockIndex
2016-02-12,"1,797.29",1804.64,1810.24,1786.48,1.73B,-0.21,1797.29,1730000000.0,2016-02-12,SET100,StockIndex
2016-02-15,"1,815.92",1814.94,1825.48,1809.35,1.26B,1.04,1815.92,1260000000.0,2016-02-15,SET100,StockIndex
2016-02-16,"1,818.25",1829.19,1833.23,1813.69,1.54B,0.13,1818.25,1540000000.0,2016-02-16,SET100,StockIndex
2016-02-17,"1,817.60",1814.02,1818.11,1794.76,2.30B,-0.04,1817.6,2300000000.0,2016-02-17,SET100,StockIndex
2016-02-18,"1,831.68",1834.11,1841.37,1818.57,2.34B,0.77,1831.68,2340000000.0,2016-02-18,SET100,StockIndex
2016-02-19,"1,876.96",1830.81,1877.05,1829.01,2.30B,2.47,1876.96,2300000000.0,2016-02-19,SET100,StockIndex
2016-02-23,"1,886.25",1885.28,1891.79,1873.91,2.29B,0.49,1886.25,2290000000.0,2016-02-23,SET100,StockIndex
2016-02-24,"1,894.10",1878.33,1902.6,1874.17,2.00B,0.42,1894.1,2000000000.0,2016-02-24,SET100,StockIndex
2016-02-25,"1,894.52",1902.59,1904.3,1883.23,1.88B,0.02,1894.52,1880000000.0,2016-02-25,SET100,StockIndex
2016-02-26,"1,912.22",1902.88,1913.57,1898.81,2.17B,0.93,1912.22,2170000000.0,2016-02-26,SET100,StockIndex
2016-02-29,"1,894.89",1912.05,1914.06,1894.89,2.08B,-0.91,1894.89,2080000000.0,2016-02-29,SET100,StockIndex
2016-03-01,"1,921.78",1900.86,1921.78,1892.92,3.47B,1.42,1921.78,3470000000.0,2016-03-01,SET100,StockIndex
2016-03-02,"1,952.57",1935.69,1964.8,1931.51,5.62B,1.6,1952.57,5620000000.0,2016-03-02,SET100,StockIndex
2016-03-03,"1,973.70",1962.06,1981.89,1957.52,3.39B,1.08,1973.7,3390000000.0,2016-03-03,SET100,StockIndex
2016-03-04,"1,971.53",1985.1,1989.9,1966.62,3.31B,-0.11,1971.53,3310000000.0,2016-03-04,SET100,StockIndex
2016-03-07,"2,001.89",1983.66,2002.07,1982.37,5.22B,1.54,2001.89,5220000000.0,2016-03-07,SET100,StockIndex
2016-03-08,"1,964.32",1993.37,2003.97,1962.29,5.01B,-1.88,1964.32,5010000000.0,2016-03-08,SET100,StockIndex
2016-03-09,"1,992.29",1957.43,1992.34,1949.0,3.20B,1.42,1992.29,3200000000.0,2016-03-09,SET100,StockIndex
2016-03-10,"1,968.81",1993.44,1994.27,1965.21,3.71B,-1.18,1968.81,3710000000.0,2016-03-10,SET100,StockIndex
2016-03-11,"1,993.59",1979.94,2000.08,1978.45,3.27B,1.26,1993.59,3270000000.0,2016-03-11,SET100,StockIndex
2016-03-14,"1,993.42",2006.69,2016.33,1989.99,3.17B,-0.01,1993.42,3170000000.0,2016-03-14,SET100,StockIndex
2016-03-15,"1,973.41",1984.33,1988.26,1968.61,2.40B,-1.0,1973.41,2400000000.0,2016-03-15,SET100,StockIndex
2016-03-16,"1,962.04",1980.53,1989.7,1948.82,3.19B,-0.58,1962.04,3190000000.0,2016-03-16,SET100,StockIndex
2016-03-17,"1,968.30",1980.68,1983.66,1967.85,2.57B,0.32,1968.3,2570000000.0,2016-03-17,SET100,StockIndex
2016-03-18,"1,972.96",1979.35,1983.35,1959.94,2.38B,0.24,1972.96,2380000000.0,2016-03-18,SET100,StockIndex
2016-03-21,"1,992.18",1975.44,1992.27,1967.71,2.35B,0.97,1992.18,2350000000.0,2016-03-21,SET100,StockIndex
2016-03-22,"1,998.39",2005.97,2007.86,1987.65,1.68B,0.31,1998.39,1680000000.0,2016-03-22,SET100,StockIndex
2016-03-23,"2,022.73",1995.83,2023.27,1990.34,2.86B,1.22,2022.73,2860000000.0,2016-03-23,SET100,StockIndex
2016-03-24,"2,011.83",2013.53,2024.21,2008.59,2.36B,-0.54,2011.83,2360000000.0,2016-03-24,SET100,StockIndex
2016-03-25,"1,991.67",2014.67,2019.37,1991.6,1.76B,-1.0,1991.67,1760000000.0,2016-03-25,SET100,StockIndex
2016-03-28,"1,982.02",1992.53,1998.71,1978.02,1.63B,-0.48,1982.02,1630000000.0,2016-03-28,SET100,StockIndex
2016-03-29,"1,988.23",1981.79,1991.23,1976.77,1.91B,0.31,1988.23,1910000000.0,2016-03-29,SET100,StockIndex
2016-03-30,"2,016.08",2002.37,2033.4,2001.38,3.05B,1.4,2016.08,3050000000.0,2016-03-30,SET100,StockIndex
2016-03-31,"2,010.71",2009.79,2019.52,1999.27,1.82B,-0.27,2010.71,1820000000.0,2016-03-31,SET100,StockIndex
2016-04-01,"1,996.95",2003.9,2006.62,1988.07,1.80B,-0.68,1996.95,1800000000.0,2016-04-01,SET100,StockIndex
2016-04-04,"1,994.33",1994.35,1999.53,1988.0,1.46B,-0.13,1994.33,1460000000.0,2016-04-04,SET100,StockIndex
2016-04-05,"1,946.93",1974.12,1974.79,1946.43,2.55B,-2.38,1946.93,2550000000.0,2016-04-05,SET100,StockIndex
2016-04-07,"1,916.74",1948.31,1953.17,1916.74,2.31B,-1.55,1916.74,2310000000.0,2016-04-07,SET100,StockIndex
2016-04-08,"1,937.72",1919.12,1940.18,1908.53,1.91B,1.09,1937.72,1910000000.0,2016-04-08,SET100,StockIndex
2016-04-11,"1,935.33",1939.16,1945.36,1926.93,1.10B,-0.12,1935.33,1100000000.0,2016-04-11,SET100,StockIndex
2016-04-12,"1,960.83",1944.38,1962.05,1942.12,1.91B,1.32,1960.83,1910000000.0,2016-04-12,SET100,StockIndex
2016-04-18,"1,982.82",1963.32,1982.89,1958.4,2.51B,1.12,1982.82,2510000000.0,2016-04-18,SET100,StockIndex
2016-04-19,"2,012.09",1990.47,2015.43,1987.59,2.39B,1.48,2012.09,2390000000.0,2016-04-19,SET100,StockIndex
2016-04-20,"2,008.10",2012.39,2017.39,1996.2,2.55B,-0.2,2008.1,2550000000.0,2016-04-20,SET100,StockIndex
2016-04-21,"2,020.30",2024.17,2035.87,2015.99,2.26B,0.61,2020.3,2260000000.0,2016-04-21,SET100,StockIndex
2016-04-22,"1,997.90",2022.77,2023.58,1997.9,1.96B,-1.11,1997.9,1960000000.0,2016-04-22,SET100,StockIndex
2016-04-25,"1,994.25",1996.85,2003.08,1990.09,1.53B,-0.18,1994.25,1530000000.0,2016-04-25,SET100,StockIndex
2016-04-26,"2,011.68",1993.06,2016.36,1988.32,2.24B,0.87,2011.68,2240000000.0,2016-04-26,SET100,StockIndex
2016-04-27,"1,998.25",2015.31,2017.9,1993.86,1.85B,-0.67,1998.25,1850000000.0,2016-04-27,SET100,StockIndex
2016-04-28,"1,978.35",2006.38,2010.94,1973.0,1.83B,-1.0,1978.35,1830000000.0,2016-04-28,SET100,StockIndex
2016-04-29,"1,987.58",1977.36,1987.58,1968.3,2.32B,0.47,1987.58,2320000000.0,2016-04-29,SET100,StockIndex
2016-05-03,"1,977.27",1985.55,1996.8,1975.61,1.88B,-0.52,1977.27,1880000000.0,2016-05-03,SET100,StockIndex
2016-05-04,"1,966.81",1968.84,1970.18,1956.45,1.51B,-0.53,1966.81,1510000000.0,2016-05-04,SET100,StockIndex
2016-05-09,"1,975.68",1967.21,1975.94,1954.24,2.11B,0.45,1975.68,2109999999.9999998,2016-05-09,SET100,StockIndex
2016-05-10,"1,968.32",1963.5,1972.74,1956.7,2.15B,-0.37,1968.32,2150000000.0,2016-05-10,SET100,StockIndex
2016-05-11,"1,952.99",1968.74,1974.12,1952.62,2.36B,-0.78,1952.99,2360000000.0,2016-05-11,SET100,StockIndex
2016-05-12,"1,984.71",1958.35,1984.84,1955.89,2.08B,1.62,1984.71,2080000000.0,2016-05-12,SET100,StockIndex
2016-05-13,"1,977.10",1985.75,1994.15,1976.48,2.52B,-0.38,1977.1,2520000000.0,2016-05-13,SET100,StockIndex
2016-05-16,"1,984.24",1992.88,1998.7,1977.84,2.85B,0.36,1984.24,2850000000.0,2016-05-16,SET100,StockIndex
2016-05-17,"2,003.46",2000.45,2011.82,1995.16,2.93B,0.97,2003.46,2930000000.0,2016-05-17,SET100,StockIndex
2016-05-18,"1,993.50",2004.26,2010.31,1991.75,2.67B,-0.5,1993.5,2670000000.0,2016-05-18,SET100,StockIndex
2016-05-19,"1,970.02",1993.43,1993.96,1965.42,2.29B,-1.18,1970.02,2290000000.0,2016-05-19,SET100,StockIndex
2016-05-23,"1,965.42",1973.27,1975.5,1958.77,1.58B,-0.23,1965.42,1580000000.0,2016-05-23,SET100,StockIndex
2016-05-24,"1,968.28",1965.42,1972.46,1955.7,1.31B,0.15,1968.28,1310000000.0,2016-05-24,SET100,StockIndex
2016-05-25,"1,988.77",1985.04,1990.2,1977.52,1.53B,1.04,1988.77,1530000000.0,2016-05-25,SET100,StockIndex
2016-05-26,"1,994.76",1990.52,1999.5,1988.66,1.75B,0.3,1994.76,1750000000.0,2016-05-26,SET100,StockIndex
2016-05-27,"2,013.76",1995.25,2013.76,1991.71,1.76B,0.95,2013.76,1760000000.0,2016-05-27,SET100,StockIndex
2016-05-30,"2,033.18",2031.02,2036.45,2023.08,2.00B,0.96,2033.18,2000000000.0,2016-05-30,SET100,StockIndex
2016-05-31,"2,033.74",2037.91,2039.4,2026.01,3.40B,0.03,2033.74,3400000000.0,2016-05-31,SET100,StockIndex
2016-06-01,"2,016.99",2030.83,2039.52,2016.99,1.92B,-0.82,2016.99,1920000000.0,2016-06-01,SET100,StockIndex
2016-06-02,"2,028.17",2020.47,2039.49,2019.52,2.35B,0.55,2028.17,2350000000.0,2016-06-02,SET100,StockIndex
2016-06-03,"2,049.48",2038.52,2052.01,2033.75,2.89B,1.05,2049.48,2890000000.0,2016-06-03,SET100,StockIndex
2016-06-06,"2,058.84",2057.24,2064.75,2055.46,2.76B,0.46,2058.84,2760000000.0,2016-06-06,SET100,StockIndex
2016-06-07,"2,058.41",2068.18,2071.58,2055.17,2.49B,-0.02,2058.41,2490000000.0,2016-06-07,SET100,StockIndex
2016-06-08,"2,062.75",2060.14,2064.97,2046.73,1.88B,0.21,2062.75,1880000000.0,2016-06-08,SET100,StockIndex
2016-06-09,"2,043.62",2069.24,2071.75,2043.62,1.91B,-0.93,2043.62,1910000000.0,2016-06-09,SET100,StockIndex
2016-06-10,"2,033.24",2041.63,2047.95,2033.21,1.46B,-0.51,2033.24,1460000000.0,2016-06-10,SET100,StockIndex
2016-06-13,"2,018.79",2016.75,2026.22,2008.83,5.20B,-0.71,2018.79,5200000000.0,2016-06-13,SET100,StockIndex
2016-06-14,"2,029.67",2018.27,2031.8,2017.8,2.53B,0.54,2029.67,2530000000.0,2016-06-14,SET100,StockIndex
2016-06-15,"2,040.36",2032.97,2043.7,2024.03,2.48B,0.53,2040.36,2480000000.0,2016-06-15,SET100,StockIndex
2016-06-16,"2,001.38",2029.16,2030.84,1999.44,2.51B,-1.91,2001.38,2510000000.0,2016-06-16,SET100,StockIndex
2016-06-17,"2,017.13",2010.31,2019.06,2001.96,1.86B,0.79,2017.13,1860000000.0,2016-06-17,SET100,StockIndex
2016-06-20,"2,019.83",2024.17,2026.62,2015.23,2.07B,0.13,2019.83,2069999999.9999998,2016-06-20,SET100,StockIndex
2016-06-21,"2,034.04",2021.4,2038.72,2018.01,2.54B,0.7,2034.04,2540000000.0,2016-06-21,SET100,StockIndex
2016-06-22,"2,024.98",2035.31,2039.87,2020.05,2.18B,-0.45,2024.98,2180000000.0,2016-06-22,SET100,StockIndex
2016-06-23,"2,047.62",2025.93,2049.7,2013.31,2.09B,1.12,2047.62,2089999999.9999998,2016-06-23,SET100,StockIndex
2016-06-24,"2,005.21",2004.09,2012.03,1974.83,4.87B,-2.07,2005.21,4870000000.0,2016-06-24,SET100,StockIndex
2016-06-27,"2,019.52",2001.5,2024.59,1998.33,2.52B,0.71,2019.52,2520000000.0,2016-06-27,SET100,StockIndex
2016-06-28,"2,038.17",2023.38,2040.37,2018.49,2.23B,0.92,2038.17,2230000000.0,2016-06-28,SET100,StockIndex
2016-06-29,"2,046.24",2051.98,2058.26,2043.88,3.71B,0.4,2046.24,3710000000.0,2016-06-29,SET100,StockIndex
2016-06-30,"2,050.79",2059.08,2061.06,2037.4,2.76B,0.22,2050.79,2760000000.0,2016-06-30,SET100,StockIndex
2016-07-04,"2,067.24",2064.29,2069.97,2058.19,2.15B,0.8,2067.24,2150000000.0,2016-07-04,SET100,StockIndex
2016-07-05,"2,057.59",2067.3,2074.4,2055.51,2.44B,-0.47,2057.59,2440000000.0,2016-07-05,SET100,StockIndex
2016-07-06,"2,060.07",2047.72,2067.25,2046.85,2.22B,0.12,2060.07,2220000000.0,2016-07-06,SET100,StockIndex
2016-07-07,"2,064.59",2070.61,2078.56,2064.36,4.85B,0.22,2064.59,4850000000.0,2016-07-07,SET100,StockIndex
2016-07-08,"2,064.05",2063.67,2069.79,2053.01,2.80B,-0.03,2064.05,2800000000.0,2016-07-08,SET100,StockIndex
2016-07-11,"2,086.71",2078.76,2090.66,2076.37,3.30B,1.1,2086.71,3300000000.0,2016-07-11,SET100,StockIndex
2016-07-12,"2,098.50",2094.01,2102.19,2081.42,3.68B,0.57,2098.5,3680000000.0,2016-07-12,SET100,StockIndex
2016-07-13,"2,104.28",2108.43,2112.78,2099.52,4.21B,0.28,2104.28,4210000000.0,2016-07-13,SET100,StockIndex
2016-07-14,"2,122.50",2106.93,2123.24,2099.52,3.14B,0.87,2122.5,3140000000.0,2016-07-14,SET100,StockIndex
2016-07-15,"2,126.00",2128.2,2136.48,2122.24,3.44B,0.16,2126.0,3440000000.0,2016-07-15,SET100,StockIndex
2016-07-20,"2,158.30",2140.68,2158.3,2137.86,3.13B,1.52,2158.3,3130000000.0,2016-07-20,SET100,StockIndex
2016-07-21,"2,145.97",2159.61,2169.72,2145.64,2.76B,-0.57,2145.97,2760000000.0,2016-07-21,SET100,StockIndex
2016-07-22,"2,157.72",2144.86,2159.2,2136.33,2.52B,0.55,2157.72,2520000000.0,2016-07-22,SET100,StockIndex
2016-07-25,"2,160.31",2154.54,2168.52,2153.46,3.28B,0.12,2160.31,3280000000.0,2016-07-25,SET100,StockIndex
2016-07-26,"2,146.51",2162.37,2166.06,2141.33,2.94B,-0.64,2146.51,2940000000.0,2016-07-26,SET100,StockIndex
2016-07-27,"2,163.85",2157.99,2167.45,2156.0,2.77B,0.81,2163.85,2770000000.0,2016-07-27,SET100,StockIndex
2016-07-28,"2,176.73",2164.17,2180.41,2154.09,3.03B,0.6,2176.73,3030000000.0,2016-07-28,SET100,StockIndex
2016-07-29,"2,172.09",2180.02,2186.22,2170.02,2.81B,-0.21,2172.09,2810000000.0,2016-07-29,SET100,StockIndex
2016-08-01,"2,152.76",2183.45,2187.0,2150.4,4.00B,-0.89,2152.76,4000000000.0,2016-08-01,SET100,StockIndex
2016-08-02,"2,127.88",2143.8,2150.86,2126.32,3.15B,-1.16,2127.88,3150000000.0,2016-08-02,SET100,StockIndex
2016-08-03,"2,144.82",2126.75,2147.82,2120.89,2.63B,0.8,2144.82,2630000000.0,2016-08-03,SET100,StockIndex
2016-08-04,"2,144.87",2149.17,2155.34,2143.31,2.24B,0.0,2144.87,2240000000.0,2016-08-04,SET100,StockIndex
2016-08-05,"2,163.19",2159.04,2166.24,2153.72,2.49B,0.85,2163.19,2490000000.0,2016-08-05,SET100,StockIndex
2016-08-08,"2,206.34",2196.9,2207.36,2186.43,3.19B,1.99,2206.34,3190000000.0,2016-08-08,SET100,StockIndex
2016-08-09,"2,213.57",2210.39,2220.6,2204.44,2.90B,0.33,2213.57,2900000000.0,2016-08-09,SET100,StockIndex
2016-08-10,"2,213.34",2217.7,2222.03,2203.84,2.60B,-0.01,2213.34,2600000000.0,2016-08-10,SET100,StockIndex
2016-08-11,"2,219.43",2214.06,2219.47,2205.89,3.13B,0.28,2219.43,3130000000.0,2016-08-11,SET100,StockIndex
2016-08-15,"2,214.67",2200.68,2229.92,2197.83,3.33B,-0.21,2214.67,3330000000.0,2016-08-15,SET100,StockIndex
2016-08-16,"2,196.93",2220.09,2226.6,2188.73,4.17B,-0.8,2196.93,4170000000.0,2016-08-16,SET100,StockIndex
2016-08-17,"2,187.35",2192.98,2200.8,2183.6,2.99B,-0.44,2187.35,2990000000.0,2016-08-17,SET100,StockIndex
2016-08-18,"2,211.58",2194.99,2216.58,2192.92,3.07B,1.11,2211.58,3070000000.0,2016-08-18,SET100,StockIndex
2016-08-19,"2,197.81",2215.21,2218.89,2193.51,2.74B,-0.62,2197.81,2740000000.0,2016-08-19,SET100,StockIndex
2016-08-22,"2,199.06",2195.44,2203.8,2191.41,2.73B,0.06,2199.06,2730000000.0,2016-08-22,SET100,StockIndex
2016-08-23,"2,198.66",2186.33,2200.55,2179.44,2.98B,-0.02,2198.66,2980000000.0,2016-08-23,SET100,StockIndex
2016-08-24,"2,209.76",2199.38,2213.96,2194.0,3.10B,0.5,2209.76,3100000000.0,2016-08-24,SET100,StockIndex
2016-08-25,"2,205.70",2215.05,2221.4,2197.65,2.82B,-0.18,2205.7,2820000000.0,2016-08-25,SET100,StockIndex
2016-08-26,"2,214.28",2208.14,2224.11,2207.02,1.96B,0.39,2214.28,1960000000.0,2016-08-26,SET100,StockIndex
2016-08-29,"2,206.32",2217.64,2220.08,2198.39,2.93B,-0.36,2206.32,2930000000.0,2016-08-29,SET100,StockIndex
2016-08-30,"2,209.24",2213.54,2220.51,2209.06,2.17B,0.13,2209.24,2170000000.0,2016-08-30,SET100,StockIndex
2016-08-31,"2,211.03",2207.06,2212.16,2195.92,2.26B,0.08,2211.03,2260000000.0,2016-08-31,SET100,StockIndex
2016-09-01,"2,199.53",2212.7,2214.38,2199.53,2.56B,-0.52,2199.53,2560000000.0,2016-09-01,SET100,StockIndex
2016-09-02,"2,168.33",2198.27,2199.54,2161.29,3.74B,-1.42,2168.33,3740000000.0,2016-09-02,SET100,StockIndex
2016-09-05,"2,128.01",2177.67,2179.25,2104.29,4.72B,-1.86,2128.01,4720000000.0,2016-09-05,SET100,StockIndex
2016-09-06,"2,132.27",2129.95,2142.41,2122.58,2.67B,0.2,2132.27,2670000000.0,2016-09-06,SET100,StockIndex
2016-09-07,"2,116.00",2137.55,2154.15,2115.87,2.65B,-0.76,2116.0,2650000000.0,2016-09-07,SET100,StockIndex
2016-09-08,"2,073.40",2118.34,2121.0,2066.67,4.38B,-2.01,2073.4,4380000000.0,2016-09-08,SET100,StockIndex
2016-09-09,"2,057.75",2071.68,2079.64,2043.8,3.17B,-0.75,2057.75,3170000000.0,2016-09-09,SET100,StockIndex
2016-09-12,"2,006.32",2024.0,2039.14,2004.99,2.53B,-2.5,2006.32,2530000000.0,2016-09-12,SET100,StockIndex
