Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,Date,Ticker
2017-07-03,999.16,996.76,999.89,994.94,662.81M,0.48,999.16,662810000.0,2017-07-03,SET50
2017-07-04,995.39,1001.13,1002.06,994.02,670.82M,-0.38,995.39,670820000.0,2017-07-04,SET50
2017-07-05,996.08,996.39,998.84,994.13,692.74M,0.07,996.08,692740000.0,2017-07-05,SET50
2017-07-06,993.69,995.93,996.57,988.89,986.14M,-0.24,993.69,986140000.0,2017-07-06,SET50
2017-07-07,992.88,992.02,993.79,989.29,714.95M,-0.08,992.88,714950000.0,2017-07-07,SET50
2017-07-11,991.95,993.13,994.6,988.87,924.19M,-0.09,991.95,924190000.0,2017-07-11,SET50
2017-07-12,996.09,995.16,998.97,992.48,1.21B,0.42,996.09,1210000000.0,2017-07-12,SET50
2017-07-13,999.35,1000.35,1002.66,996.7,1.04B,0.33,999.35,1040000000.0,2017-07-13,SET50
2017-07-14,999.30,1000.55,1001.46,996.01,682.72M,-0.01,999.3,682720000.0,2017-07-14,SET50
2017-07-17,996.76,1001.81,1002.79,995.29,674.98M,-0.25,996.76,674980000.0,2017-07-17,SET50
2017-07-18,996.25,997.64,998.38,993.31,975.74M,-0.05,996.25,975740000.0,2017-07-18,SET50
2017-07-19,"1,000.22",998.65,1001.33,996.48,613.17M,0.4,1000.22,613170000.0,2017-07-19,SET50
2017-07-20,998.59,1000.52,1001.81,997.99,831.86M,-0.16,998.59,831860000.0,2017-07-20,SET50
2017-07-21,998.19,999.93,1001.36,997.35,1.16B,-0.04,998.19,1160000000.0,2017-07-21,SET50
2017-07-24,"1,000.91",998.74,1003.12,998.34,782.73M,0.27,1000.91,782730000.0,2017-07-24,SET50
2017-07-25,"1,005.53",1002.23,1006.36,1000.89,1.22B,0.46,1005.53,1220000000.0,2017-07-25,SET50
2017-07-26,"1,007.28",1006.47,1009.21,1005.18,945.63M,0.17,1007.28,945630000.0,2017-07-26,SET50
2017-07-27,"1,007.08",1008.35,1008.75,1004.22,707.69M,-0.02,1007.08,707690000.0,2017-07-27,SET50
2017-07-31,"1,003.96",1007.39,1007.97,998.29,1.03B,-0.31,1003.96,1030000000.0,2017-07-31,SET50
2017-08-01,"1,002.77",1001.85,1004.96,999.3,842.53M,-0.12,1002.77,842530000.0,2017-08-01,SET50
2017-08-02,"1,004.88",1005.83,1006.72,1002.59,905.85M,0.21,1004.88,905850000.0,2017-08-02,SET50
2017-08-03,"1,002.69",1004.5,1006.96,1002.24,588.86M,-0.22,1002.69,588860000.0,2017-08-03,SET50
2017-08-04,"1,002.19",1004.31,1005.35,1001.23,678.83M,-0.05,1002.19,678830000.0,2017-08-04,SET50
2017-08-07,999.79,1002.16,1003.2,998.38,661.67M,-0.24,999.79,661670000.0,2017-08-07,SET50
2017-08-08,"1,002.40",1000.98,1004.29,999.16,672.71M,0.26,1002.4,672710000.0,2017-08-08,SET50
2017-08-09,999.47,1002.63,1002.95,997.37,535.94M,-0.29,999.47,535940000.00000006,2017-08-09,SET50
2017-08-10,"1,000.34",1000.01,1001.73,996.2,615.58M,0.09,1000.34,615580000.0,2017-08-10,SET50
2017-08-11,995.06,997.47,998.07,991.42,884.07M,-0.53,995.06,884070000.0,2017-08-11,SET50
2017-08-15,999.16,1000.08,1002.91,997.6,762.35M,0.41,999.16,762350000.0,2017-08-15,SET50
2017-08-16,998.51,998.13,999.71,995.02,923.59M,-0.07,998.51,923590000.0,2017-08-16,SET50
2017-08-17,997.78,999.45,1000.25,995.82,1.28B,-0.07,997.78,1280000000.0,2017-08-17,SET50
2017-08-18,996.70,996.55,998.4,994.05,860.09M,-0.11,996.7,860090000.0,2017-08-18,SET50
2017-08-21,999.27,998.7,1001.06,997.36,724.45M,0.26,999.27,724450000.0,2017-08-21,SET50
2017-08-22,"1,001.85",1000.97,1003.14,999.13,778.43M,0.26,1001.85,778430000.0,2017-08-22,SET50
2017-08-23,"1,001.51",1003.1,1004.21,998.78,661.89M,-0.03,1001.51,661890000.0,2017-08-23,SET50
2017-08-24,"1,003.56",1003.3,1005.06,1000.84,906.79M,0.2,1003.56,906790000.0,2017-08-24,SET50
2017-08-25,"1,003.17",1003.81,1005.44,999.97,731.33M,-0.04,1003.17,731330000.0,2017-08-25,SET50
2017-08-28,"1,010.57",1006.23,1013.78,1004.6,1.19B,0.74,1010.57,1190000000.0,2017-08-28,SET50
2017-08-29,"1,034.76",1011.65,1038.13,1010.4,2.36B,2.39,1034.76,2360000000.0,2017-08-29,SET50
2017-08-30,"1,034.65",1037.19,1044.36,1032.32,1.31B,-0.01,1034.65,1310000000.0,2017-08-30,SET50
2017-08-31,"1,034.29",1031.96,1034.38,1028.29,1.34B,-0.03,1034.29,1340000000.0,2017-08-31,SET50
2017-09-01,"1,033.85",1037.25,1038.85,1032.48,728.34M,-0.04,1033.85,728340000.0,2017-09-01,SET50
2017-09-04,"1,033.90",1032.8,1034.92,1029.63,870.35M,0.0,1033.9,870350000.0,2017-09-04,SET50
2017-09-05,"1,033.79",1034.74,1036.1,1030.63,1.11B,-0.01,1033.79,1110000000.0,2017-09-05,SET50
2017-09-06,"1,033.92",1033.54,1034.08,1029.1,1.31B,0.01,1033.92,1310000000.0,2017-09-06,SET50
2017-09-07,"1,041.78",1035.33,1043.04,1033.59,1.49B,0.76,1041.78,1490000000.0,2017-09-07,SET50
2017-09-08,"1,046.26",1046.67,1054.7,1044.8,1.74B,0.43,1046.26,1740000000.0,2017-09-08,SET50
2017-09-11,"1,047.31",1046.99,1051.51,1044.95,1.17B,0.1,1047.31,1170000000.0,2017-09-11,SET50
2017-09-12,"1,050.24",1050.12,1052.9,1046.95,1.13B,0.28,1050.24,1130000000.0,2017-09-12,SET50
2017-09-13,"1,049.16",1052.59,1055.76,1047.62,1.37B,-0.1,1049.16,1370000000.0,2017-09-13,SET50
2017-09-14,"1,062.29",1051.39,1064.66,1049.53,1.69B,1.25,1062.29,1690000000.0,2017-09-14,SET50
2017-09-15,"1,064.27",1062.62,1065.42,1058.04,1.42B,0.19,1064.27,1420000000.0,2017-09-15,SET50
2017-09-18,"1,074.16",1066.64,1079.83,1066.17,2.00B,0.93,1074.16,2000000000.0,2017-09-18,SET50
2017-09-19,"1,075.89",1075.6,1077.94,1068.0,1.64B,0.16,1075.89,1640000000.0,2017-09-19,SET50
2017-09-20,"1,072.61",1074.21,1076.71,1067.81,1.28B,-0.3,1072.61,1280000000.0,2017-09-20,SET50
2017-09-21,"1,070.39",1072.55,1075.99,1069.83,834.53M,-0.21,1070.39,834530000.0,2017-09-21,SET50
2017-09-22,"1,061.16",1066.47,1070.01,1060.64,1.33B,-0.86,1061.16,1330000000.0,2017-09-22,SET50
2017-09-25,"1,067.41",1062.45,1068.74,1059.45,1.04B,0.59,1067.41,1040000000.0,2017-09-25,SET50
2017-09-26,"1,069.07",1070.36,1073.28,1067.41,1.02B,0.16,1069.07,1020000000.0,2017-09-26,SET50
2017-09-27,"1,070.45",1069.4,1073.75,1063.8,1.27B,0.13,1070.45,1270000000.0,2017-09-27,SET50
2017-09-28,"1,066.16",1071.61,1073.23,1061.07,1.17B,-0.4,1066.16,1170000000.0,2017-09-28,SET50
2017-09-29,"1,068.92",1065.98,1072.06,1063.62,1.05B,0.26,1068.92,1050000000.0,2017-09-29,SET50
2017-10-02,"1,081.51",1071.88,1083.11,1071.65,1.28B,1.18,1081.51,1280000000.0,2017-10-02,SET50
2017-10-03,"1,081.07",1083.51,1084.35,1077.81,935.76M,-0.04,1081.07,935760000.0,2017-10-03,SET50
2017-10-04,"1,077.26",1083.73,1088.2,1074.65,1.50B,-0.35,1077.26,1500000000.0,2017-10-04,SET50
2017-10-05,"1,077.91",1078.52,1080.81,1075.14,1.20B,0.06,1077.91,1200000000.0,2017-10-05,SET50
2017-10-06,"1,081.63",1082.07,1085.89,1079.69,1.31B,0.35,1081.63,1310000000.0,2017-10-06,SET50
2017-10-09,"1,079.82",1082.86,1084.97,1079.15,776.38M,-0.17,1079.82,776380000.0,2017-10-09,SET50
2017-10-10,"1,092.02",1081.33,1093.5,1076.7,1.38B,1.13,1092.02,1380000000.0,2017-10-10,SET50
2017-10-11,"1,096.64",1097.65,1100.37,1093.72,1.38B,0.42,1096.64,1380000000.0,2017-10-11,SET50
2017-10-12,"1,094.33",1099.16,1100.66,1091.87,1.17B,-0.21,1094.33,1170000000.0,2017-10-12,SET50
2017-10-16,"1,105.49",1100.18,1107.12,1099.44,1.27B,1.02,1105.49,1270000000.0,2017-10-16,SET50
2017-10-17,"1,104.72",1105.2,1107.69,1100.02,1.63B,-0.07,1104.72,1630000000.0,2017-10-17,SET50
2017-10-18,"1,092.55",1103.79,1103.94,1091.67,1.18B,-1.1,1092.55,1180000000.0,2017-10-18,SET50
2017-10-19,"1,074.37",1091.8,1094.64,1072.75,1.48B,-1.66,1074.37,1480000000.0,2017-10-19,SET50
2017-10-20,"1,079.07",1066.12,1082.21,1065.27,1.50B,0.44,1079.07,1500000000.0,2017-10-20,SET50
2017-10-24,"1,082.98",1080.11,1087.1,1077.81,788.08M,0.36,1082.98,788080000.0,2017-10-24,SET50
2017-10-25,"1,086.25",1087.59,1089.75,1083.73,768.03M,0.3,1086.25,768030000.0,2017-10-25,SET50
2017-10-27,"1,090.66",1088.22,1096.06,1087.91,886.46M,0.41,1090.66,886460000.0,2017-10-27,SET50
2017-10-30,"1,093.45",1093.21,1097.2,1081.64,1.02B,0.26,1093.45,1020000000.0,2017-10-30,SET50
2017-10-31,"1,094.74",1095.63,1099.57,1092.81,1.06B,0.12,1094.74,1060000000.0,2017-10-31,SET50
2017-11-01,"1,089.13",1099.65,1100.46,1088.31,1.25B,-0.51,1089.13,1250000000.0,2017-11-01,SET50
2017-11-02,"1,079.45",1089.24,1090.02,1079.41,1.20B,-0.89,1079.45,1200000000.0,2017-11-02,SET50
2017-11-03,"1,078.50",1083.0,1083.4,1076.09,1.11B,-0.09,1078.5,1110000000.0,2017-11-03,SET50
2017-11-06,"1,086.33",1079.68,1087.0,1073.89,1.04B,0.73,1086.33,1040000000.0,2017-11-06,SET50
2017-11-07,"1,087.89",1089.43,1092.91,1086.55,907.88M,0.14,1087.89,907880000.0,2017-11-07,SET50
2017-11-08,"1,089.02",1089.07,1092.77,1085.41,927.12M,0.1,1089.02,927120000.0,2017-11-08,SET50
2017-11-09,"1,081.52",1091.7,1092.1,1080.33,917.62M,-0.69,1081.52,917620000.0,2017-11-09,SET50
2017-11-10,"1,072.97",1081.15,1082.88,1072.31,986.66M,-0.79,1072.97,986660000.0,2017-11-10,SET50
2017-11-13,"1,072.23",1070.79,1075.19,1066.35,825.33M,-0.07,1072.23,825330000.0,2017-11-13,SET50
2017-11-14,"1,083.79",1074.56,1085.88,1071.21,827.05M,1.08,1083.79,827050000.0,2017-11-14,SET50
2017-11-15,"1,075.03",1081.88,1082.88,1073.46,1.04B,-0.81,1075.03,1040000000.0,2017-11-15,SET50
2017-11-16,"1,076.63",1076.94,1081.46,1076.38,1.68B,0.15,1076.63,1680000000.0,2017-11-16,SET50
2017-11-17,"1,089.23",1084.38,1091.03,1080.43,1.06B,1.17,1089.23,1060000000.0,2017-11-17,SET50
2017-11-20,"1,090.86",1092.98,1094.73,1089.87,734.79M,0.15,1090.86,734790000.0,2017-11-20,SET50
2017-11-21,"1,089.93",1092.91,1094.59,1086.96,1.08B,-0.09,1089.93,1080000000.0,2017-11-21,SET50
2017-11-22,"1,092.94",1093.87,1099.45,1091.5,896.20M,0.28,1092.94,896200000.0,2017-11-22,SET50
2017-11-23,"1,090.30",1095.19,1096.91,1089.57,1.01B,-0.24,1090.3,1010000000.0,2017-11-23,SET50
2017-11-24,"1,083.70",1089.36,1092.14,1080.15,1.37B,-0.61,1083.7,1370000000.0,2017-11-24,SET50
2017-11-27,"1,084.57",1081.72,1085.57,1078.19,761.68M,0.08,1084.57,761680000.0,2017-11-27,SET50
2017-11-28,"1,091.06",1084.4,1091.06,1083.93,953.87M,0.6,1091.06,953870000.0,2017-11-28,SET50
2017-11-29,"1,091.68",1093.12,1098.11,1090.3,1.20B,0.06,1091.68,1200000000.0,2017-11-29,SET50
2017-11-30,"1,085.86",1088.97,1093.75,1082.86,1.17B,-0.53,1085.86,1170000000.0,2017-11-30,SET50
2017-12-01,"1,089.24",1091.57,1092.82,1085.9,1.11B,0.31,1089.24,1110000000.0,2017-12-01,SET50
2017-12-04,"1,090.40",1093.58,1094.79,1086.33,695.69M,0.11,1090.4,695690000.0,2017-12-04,SET50
2017-12-06,"1,090.79",1088.21,1091.26,1082.71,904.25M,0.04,1090.79,904250000.0,2017-12-06,SET50
2017-12-07,"1,098.08",1090.44,1098.08,1087.66,899.59M,0.67,1098.08,899590000.0,2017-12-07,SET50
2017-12-08,"1,100.68",1100.24,1105.04,1097.44,945.58M,0.24,1100.68,945580000.0,2017-12-08,SET50
2017-12-12,"1,101.36",1103.0,1104.83,1098.7,739.72M,0.06,1101.36,739720000.0,2017-12-12,SET50
2017-12-13,"1,104.15",1102.69,1106.29,1100.85,836.79M,0.25,1104.15,836790000.0,2017-12-13,SET50
2017-12-14,"1,111.49",1105.79,1111.55,1103.71,827.03M,0.66,1111.49,827030000.0,2017-12-14,SET50
2017-12-15,"1,113.30",1110.35,1113.55,1106.92,1.03B,0.16,1113.3,1030000000.0,2017-12-15,SET50
2017-12-18,"1,117.82",1115.33,1120.45,1112.69,948.64M,0.41,1117.82,948640000.0,2017-12-18,SET50
2017-12-19,"1,122.30",1119.87,1125.79,1119.2,1.30B,0.4,1122.3,1300000000.0,2017-12-19,SET50
2017-12-20,"1,126.23",1122.98,1127.37,1118.73,1.08B,0.35,1126.23,1080000000.0,2017-12-20,SET50
2017-12-21,"1,124.57",1126.95,1128.66,1122.86,751.38M,-0.15,1124.57,751380000.0,2017-12-21,SET50
2017-12-22,"1,128.48",1126.11,1130.42,1123.05,873.42M,0.35,1128.48,873420000.0,2017-12-22,SET50
2017-12-25,"1,135.70",1130.9,1137.99,1129.61,772.37M,0.64,1135.7,772370000.0,2017-12-25,SET50
2017-12-26,"1,136.20",1135.62,1137.88,1129.15,758.15M,0.04,1136.2,758150000.0,2017-12-26,SET50
2017-12-27,"1,136.92",1139.49,1145.14,1135.76,832.13M,0.06,1136.92,832130000.0,2017-12-27,SET50
2017-12-28,"1,129.30",1139.05,1140.04,1123.4,1.35B,-0.67,1129.3,1350000000.0,2017-12-28,SET50
2017-12-29,"1,135.14",1133.14,1136.54,1130.55,896.64M,0.52,1135.14,896640000.0,2017-12-29,SET50
2018-01-03,"1,156.28",1139.7,1157.16,1138.2,2.06B,1.86,1156.28,2060000000.0,2018-01-03,SET50
2018-01-04,"1,167.29",1162.74,1167.8,1156.97,2.11B,0.95,1167.29,2109999999.9999998,2018-01-04,SET50
2018-01-05,"1,167.18",1169.49,1173.9,1163.09,1.83B,-0.01,1167.18,1830000000.0,2018-01-05,SET50
2018-01-08,"1,163.72",1168.99,1179.54,1163.72,1.56B,-0.3,1163.72,1560000000.0,2018-01-08,SET50
2018-01-09,"1,165.86",1164.6,1167.95,1156.48,1.50B,0.18,1165.86,1500000000.0,2018-01-09,SET50
2018-01-10,"1,164.68",1170.56,1175.28,1162.75,2.25B,-0.1,1164.68,2250000000.0,2018-01-10,SET50
2018-01-11,"1,170.56",1164.05,1171.7,1157.07,1.55B,0.5,1170.56,1550000000.0,2018-01-11,SET50
2018-01-12,"1,175.81",1176.1,1181.54,1174.8,1.56B,0.45,1175.81,1560000000.0,2018-01-12,SET50
2018-01-15,"1,188.44",1182.69,1191.78,1182.16,2.02B,1.07,1188.44,2020000000.0,2018-01-15,SET50
2018-01-16,"1,187.02",1194.16,1195.19,1184.83,1.52B,-0.12,1187.02,1520000000.0,2018-01-16,SET50
2018-01-17,"1,189.89",1184.66,1190.65,1181.69,1.70B,0.24,1189.89,1700000000.0,2018-01-17,SET50
2018-01-18,"1,182.70",1194.53,1195.75,1182.65,1.83B,-0.6,1182.7,1830000000.0,2018-01-18,SET50
2018-01-19,"1,183.60",1178.63,1183.6,1170.95,2.00B,0.08,1183.6,2000000000.0,2018-01-19,SET50
2018-01-22,"1,185.78",1182.14,1189.08,1178.78,1.17B,0.18,1185.78,1170000000.0,2018-01-22,SET50
2018-01-23,"1,192.74",1190.69,1195.6,1186.67,1.83B,0.59,1192.74,1830000000.0,2018-01-23,SET50
2018-01-24,"1,195.60",1191.27,1197.75,1189.01,1.45B,0.24,1195.6,1450000000.0,2018-01-24,SET50
2018-01-25,"1,181.56",1198.88,1202.06,1181.56,2.09B,-1.17,1181.56,2089999999.9999998,2018-01-25,SET50
2018-01-26,"1,189.45",1182.41,1189.85,1173.81,2.01B,0.67,1189.45,2009999999.9999998,2018-01-26,SET50
2018-01-29,"1,195.46",1194.95,1197.76,1190.74,1.23B,0.51,1195.46,1230000000.0,2018-01-29,SET50
2018-01-30,"1,186.17",1192.89,1193.78,1182.6,1.51B,-0.78,1186.17,1510000000.0,2018-01-30,SET50
2018-01-31,"1,186.16",1181.83,1192.44,1180.36,1.38B,-0.0,1186.16,1380000000.0,2018-01-31,SET50
2018-02-01,"1,191.83",1191.58,1194.61,1188.21,1.31B,0.48,1191.83,1310000000.0,2018-02-01,SET50
2018-02-02,"1,188.12",1195.82,1198.35,1184.14,1.53B,-0.31,1188.12,1530000000.0,2018-02-02,SET50
2018-02-05,"1,175.46",1168.66,1179.18,1167.74,2.70B,-1.07,1175.46,2700000000.0,2018-02-05,SET50
2018-02-06,"1,161.67",1151.47,1164.18,1140.37,3.03B,-1.17,1161.67,3030000000.0,2018-02-06,SET50
2018-02-07,"1,159.01",1170.19,1172.46,1156.18,1.63B,-0.23,1159.01,1630000000.0,2018-02-07,SET50
2018-02-08,"1,156.96",1159.55,1165.05,1154.11,1.21B,-0.18,1156.96,1210000000.0,2018-02-08,SET50
2018-02-09,"1,154.71",1143.32,1157.25,1142.57,1.36B,-0.19,1154.71,1360000000.0,2018-02-09,SET50
2018-02-12,"1,163.81",1156.89,1164.11,1153.98,953.43M,0.79,1163.81,953430000.0,2018-02-12,SET50
2018-02-13,"1,164.95",1167.6,1168.59,1162.24,1.22B,0.1,1164.95,1220000000.0,2018-02-13,SET50
2018-02-14,"1,160.09",1169.04,1169.87,1159.98,1.02B,-0.42,1160.09,1020000000.0,2018-02-14,SET50
2018-02-15,"1,168.97",1166.48,1170.0,1161.26,711.90M,0.77,1168.97,711900000.0,2018-02-15,SET50
2018-02-16,"1,171.83",1171.85,1174.72,1169.23,644.34M,0.24,1171.83,644340000.0,2018-02-16,SET50
2018-02-19,"1,174.97",1176.5,1181.3,1174.15,954.31M,0.27,1174.97,954310000.0,2018-02-19,SET50
2018-02-20,"1,169.10",1176.1,1178.52,1168.8,882.91M,-0.5,1169.1,882910000.0,2018-02-20,SET50
2018-02-21,"1,173.75",1178.1,1180.27,1170.06,3.04B,0.4,1173.75,3040000000.0,2018-02-21,SET50
2018-02-22,"1,171.45",1174.35,1181.76,1170.21,1.54B,-0.2,1171.45,1540000000.0,2018-02-22,SET50
2018-02-23,"1,183.47",1175.55,1184.93,1171.66,1.09B,1.03,1183.47,1090000000.0,2018-02-23,SET50
2018-02-26,"1,206.31",1185.73,1206.38,1183.57,1.35B,1.93,1206.31,1350000000.0,2018-02-26,SET50
2018-02-27,"1,205.90",1212.54,1223.67,1205.8,2.09B,-0.03,1205.9,2089999999.9999998,2018-02-27,SET50
2018-02-28,"1,205.57",1204.59,1214.22,1201.77,1.43B,-0.03,1205.57,1430000000.0,2018-02-28,SET50
2018-03-02,"1,193.17",1197.88,1201.62,1188.45,1.40B,-1.03,1193.17,1400000000.0,2018-03-02,SET50
2018-03-05,"1,189.54",1192.54,1195.81,1176.61,1.18B,-0.3,1189.54,1180000000.0,2018-03-05,SET50
2018-03-06,"1,182.24",1190.99,1196.52,1179.96,1.77B,-0.61,1182.24,1770000000.0,2018-03-06,SET50
2018-03-07,"1,170.00",1180.04,1181.08,1168.85,1.52B,-1.04,1170.0,1520000000.0,2018-03-07,SET50
2018-03-08,"1,169.75",1173.54,1182.05,1164.22,1.42B,-0.02,1169.75,1420000000.0,2018-03-08,SET50
2018-03-09,"1,172.17",1175.16,1176.5,1162.09,1.30B,0.21,1172.17,1300000000.0,2018-03-09,SET50
2018-03-12,"1,190.66",1183.58,1190.66,1178.45,1.66B,1.58,1190.66,1660000000.0,2018-03-12,SET50
2018-03-13,"1,195.91",1187.79,1196.0,1184.3,1.99B,0.44,1195.91,1990000000.0,2018-03-13,SET50
2018-03-14,"1,195.41",1192.35,1199.66,1190.48,2.02B,-0.04,1195.41,2020000000.0,2018-03-14,SET50
2018-03-15,"1,195.26",1196.52,1200.41,1191.51,2.05B,-0.01,1195.26,2049999999.9999998,2018-03-15,SET50
2018-03-16,"1,192.49",1191.6,1197.15,1188.92,1.47B,-0.23,1192.49,1470000000.0,2018-03-16,SET50
2018-03-19,"1,184.63",1192.99,1193.37,1183.14,1.20B,-0.66,1184.63,1200000000.0,2018-03-19,SET50
2018-03-20,"1,183.87",1180.51,1187.89,1179.17,1.16B,-0.06,1183.87,1160000000.0,2018-03-20,SET50
2018-03-21,"1,183.00",1189.53,1191.09,1180.94,1.28B,-0.07,1183.0,1280000000.0,2018-03-21,SET50
2018-03-22,"1,182.23",1189.31,1193.4,1180.58,942.12M,-0.07,1182.23,942120000.0,2018-03-22,SET50
2018-03-23,"1,181.86",1169.67,1181.86,1168.81,980.33M,-0.03,1181.86,980330000.0,2018-03-23,SET50
2018-03-26,"1,187.86",1183.3,1188.12,1179.77,659.28M,0.51,1187.86,659280000.0,2018-03-26,SET50
2018-03-27,"1,188.10",1192.26,1193.82,1186.21,1.35B,0.02,1188.1,1350000000.0,2018-03-27,SET50
2018-03-28,"1,177.92",1186.23,1190.44,1175.21,1.17B,-0.86,1177.92,1170000000.0,2018-03-28,SET50
2018-03-29,"1,164.10",1176.58,1180.63,1156.01,2.67B,-1.17,1164.1,2670000000.0,2018-03-29,SET50
2018-03-30,"1,171.79",1169.93,1173.48,1155.88,1.74B,0.66,1171.79,1740000000.0,2018-03-30,SET50
2018-04-02,"1,175.24",1170.17,1176.41,1168.0,1.06B,0.29,1175.24,1060000000.0,2018-04-02,SET50
2018-04-03,"1,165.17",1168.17,1174.1,1163.11,1.64B,-0.86,1165.17,1640000000.0,2018-04-03,SET50
2018-04-04,"1,136.72",1166.24,1170.25,1136.63,2.84B,-2.44,1136.72,2840000000.0,2018-04-04,SET50
2018-04-05,"1,147.21",1144.85,1149.65,1136.17,1.38B,0.92,1147.21,1380000000.0,2018-04-05,SET50
2018-04-09,"1,159.00",1146.71,1160.26,1144.88,1.30B,1.03,1159.0,1300000000.0,2018-04-09,SET50
2018-04-10,"1,164.71",1163.28,1166.33,1153.66,1.28B,0.49,1164.71,1280000000.0,2018-04-10,SET50
2018-04-11,"1,164.07",1166.69,1170.4,1159.51,1.13B,-0.05,1164.07,1130000000.0,2018-04-11,SET50
2018-04-12,"1,166.38",1165.43,1169.78,1159.85,874.48M,0.2,1166.38,874480000.0,2018-04-12,SET50
2018-04-17,"1,157.32",1166.08,1167.83,1155.26,1.10B,-0.78,1157.32,1100000000.0,2018-04-17,SET50
2018-04-18,"1,170.16",1161.69,1170.33,1160.65,1.34B,1.11,1170.16,1340000000.0,2018-04-18,SET50
2018-04-19,"1,188.65",1174.94,1188.87,1173.69,1.66B,1.58,1188.65,1660000000.0,2018-04-19,SET50
2018-04-20,"1,194.87",1190.12,1198.48,1183.67,1.90B,0.52,1194.87,1900000000.0,2018-04-20,SET50
2018-04-23,"1,185.35",1194.25,1198.11,1184.94,1.14B,-0.8,1185.35,1140000000.0,2018-04-23,SET50
2018-04-24,"1,183.41",1190.19,1196.94,1180.11,1.59B,-0.16,1183.41,1590000000.0,2018-04-24,SET50
2018-04-25,"1,176.61",1177.38,1182.74,1170.91,1.55B,-0.57,1176.61,1550000000.0,2018-04-25,SET50
2018-04-26,"1,171.85",1176.92,1181.37,1168.9,1.12B,-0.4,1171.85,1120000000.0,2018-04-26,SET50
2018-04-27,"1,177.59",1175.37,1177.59,1167.44,1.29B,0.49,1177.59,1290000000.0,2018-04-27,SET50
2018-04-30,"1,177.02",1179.9,1181.22,1174.86,988.43M,-0.05,1177.02,988430000.0,2018-04-30,SET50
2018-05-02,"1,186.26",1174.72,1186.26,1170.47,1.28B,0.79,1186.26,1280000000.0,2018-05-02,SET50
2018-05-03,"1,184.62",1182.77,1191.14,1182.25,1.33B,-0.14,1184.62,1330000000.0,2018-05-03,SET50
2018-05-04,"1,175.71",1182.33,1185.94,1174.11,1.66B,-0.75,1175.71,1660000000.0,2018-05-04,SET50
2018-05-07,"1,176.49",1180.38,1183.88,1172.78,1.32B,0.07,1176.49,1320000000.0,2018-05-07,SET50
2018-05-08,"1,161.46",1177.05,1178.09,1157.97,1.83B,-1.28,1161.46,1830000000.0,2018-05-08,SET50
2018-05-09,"1,159.19",1162.18,1164.17,1154.82,1.77B,-0.2,1159.19,1770000000.0,2018-05-09,SET50
2018-05-10,"1,153.50",1163.51,1164.44,1151.19,1.34B,-0.49,1153.5,1340000000.0,2018-05-10,SET50
2018-05-11,"1,168.31",1155.09,1168.31,1151.94,1.36B,1.28,1168.31,1360000000.0,2018-05-11,SET50
2018-05-14,"1,172.57",1171.31,1174.6,1168.78,1.45B,0.36,1172.57,1450000000.0,2018-05-14,SET50
2018-05-15,"1,168.56",1172.79,1174.17,1162.58,1.63B,-0.34,1168.56,1630000000.0,2018-05-15,SET50
2018-05-16,"1,156.63",1161.43,1164.55,1154.17,1.63B,-1.02,1156.63,1630000000.0,2018-05-16,SET50
2018-05-17,"1,158.80",1158.06,1164.17,1153.25,2.08B,0.19,1158.8,2080000000.0,2018-05-17,SET50
2018-05-18,"1,161.26",1159.14,1164.06,1154.24,1.63B,0.21,1161.26,1630000000.0,2018-05-18,SET50
2018-05-21,"1,171.03",1166.79,1173.65,1164.67,1.28B,0.84,1171.03,1280000000.0,2018-05-21,SET50
2018-05-22,"1,165.04",1171.52,1173.15,1160.46,1.32B,-0.51,1165.04,1320000000.0,2018-05-22,SET50
2018-05-23,"1,156.18",1160.03,1162.95,1152.06,1.48B,-0.76,1156.18,1480000000.0,2018-05-23,SET50
2018-05-24,"1,139.91",1150.83,1154.32,1138.04,1.58B,-1.41,1139.91,1580000000.0,2018-05-24,SET50
2018-05-25,"1,147.49",1142.62,1147.5,1134.68,1.40B,0.66,1147.49,1400000000.0,2018-05-25,SET50
2018-05-28,"1,140.74",1142.83,1144.45,1137.24,1.33B,-0.59,1140.74,1330000000.0,2018-05-28,SET50
2018-05-30,"1,133.06",1126.45,1134.81,1122.97,1.85B,-0.67,1133.06,1850000000.0,2018-05-30,SET50
2018-05-31,"1,134.76",1137.35,1142.4,1131.22,2.45B,0.15,1134.76,2450000000.0,2018-05-31,SET50
2018-06-01,"1,129.66",1134.55,1137.54,1125.68,1.28B,-0.45,1129.66,1280000000.0,2018-06-01,SET50
2018-06-04,"1,131.82",1128.6,1135.22,1126.03,1.13B,0.19,1131.82,1130000000.0,2018-06-04,SET50
2018-06-05,"1,141.39",1132.72,1143.14,1124.83,2.15B,0.85,1141.39,2150000000.0,2018-06-05,SET50
2018-06-06,"1,145.95",1145.24,1150.87,1140.96,1.52B,0.4,1145.95,1520000000.0,2018-06-06,SET50
2018-06-07,"1,141.12",1149.52,1152.4,1141.12,1.25B,-0.42,1141.12,1250000000.0,2018-06-07,SET50
2018-06-08,"1,130.91",1143.7,1143.87,1130.76,1.05B,-0.89,1130.91,1050000000.0,2018-06-08,SET50
2018-06-11,"1,131.83",1132.23,1135.66,1125.64,786.53M,0.08,1131.83,786530000.0,2018-06-11,SET50
